row_id,label,label_name,title_raw,title_clean,description_raw,description_clean
train_024304,1,Sports,James fumbles away Colts #39; chances,James fumbles away Colts' chances,"Not once, but twice Edgerrin James thought that his knee had touched the ground, that he had put the Indianapolis Colts in a position to score points.","Not once, but twice Edgerrin James thought that his knee had touched the ground, that he had put the Indianapolis Colts in a position to score points."
train_108305,1,Sports,Former star Murphy testifies in sex assault trial,Former star Murphy testifies in sex assault trial,"HOUSTON - Taking the stand in his own defense, Hall of Fame basketball player Calvin Murphy denied allegations that he sexually abused five of his 10 daughters.","HOUSTON - Taking the stand in his own defense, Hall of Fame basketball player Calvin Murphy denied allegations that he sexually abused five of his 10 daughters."
train_117200,1,Sports,Orgeron to finalize deal with Rebels,Orgeron to finalize deal with Rebels,"Ed Orgeron, Southern California #39;s assistant head coach and defensive line coach, has agreed to become the new coach at Mississippi, USC athletic department sources have told ESPN.","Ed Orgeron, Southern California's assistant head coach and defensive line coach, has agreed to become the new coach at Mississippi, USC athletic department sources have told ESPN."
train_088615,1,Sports,JETS STARRING IN  #39;SURVIVOR #39;,JETS STARRING IN 'SURVIVOR',"With Quincy Carter filling in for the injured Chad Pennington, the Jets #39; season is far from over. Just listen to the TV football experts.","With Quincy Carter filling in for the injured Chad Pennington, the Jets' season is far from over. Just listen to the TV football experts."
train_026234,1,Sports,Italian carmaker revels on home course,Italian carmaker revels on home course,"MONZA, Italy -- Brazilian Rubens Barrichello led a Ferrari 1-2 in the Italian Grand Prix on Sunday to trigger a homecoming party for the Formula One champions.","MONZA, Italy -- Brazilian Rubens Barrichello led a Ferrari 1-2 in the Italian Grand Prix on Sunday to trigger a homecoming party for the Formula One champions."
train_086649,1,Sports,Baseball #39;s image getting Creamed,Baseball's image getting Creamed,"it #39;s the sport that won #39;t die, no matter what. You can have gamblers, psychotic fans, spouses that blab and players who cork.","it's the sport that won't die, no matter what. You can have gamblers, psychotic fans, spouses that blab and players who cork."
train_081156,1,Sports,Francis Makes Magic in Opener,Francis Makes Magic in Opener,"Steve Francis completed a spectacular debut with a driving layup just before the final horn Monday night, leading the Magic to a 93-92 victory over the Milwaukee Bucks in the NBA season opener for both teams.","Steve Francis completed a spectacular debut with a driving layup just before the final horn Monday night, leading the Magic to a 93-92 victory over the Milwaukee Bucks in the NBA season opener for both teams."
train_108197,1,Sports,Five Cities to Make Olympic Presentations (AP),Five Cities to Make Olympic Presentations (AP),AP - IOC president Jacques Rogge said the five cities bidding for the 2012 Olympics accepted his advice and agreed to stop complaining about each other.,AP - IOC president Jacques Rogge said the five cities bidding for the 2012 Olympics accepted his advice and agreed to stop complaining about each other.
train_040541,1,Sports,Hurtin #39; for certain Grossman injured late in Bears #39; loss to &lt;b&gt;...&lt;/b&gt;,Hurtin' for certain Grossman injured late in Bears' loss to ...,"Player of the game: Minnesota QB Daunte Culpepper passed for 248 yards and two TDs, and also ran for a score. Key stat: The Bears had 14 penalties for 101 yards.","Player of the game: Minnesota QB Daunte Culpepper passed for 248 yards and two TDs, and also ran for a score. Key stat: The Bears had 14 penalties for 101 yards."
train_091052,1,Sports,Tennis Masters - Houston USA,Tennis Masters - Houston USA,"Though Tim Henman may be considerably more senior than some of his more illustrious opponents at this weeks Tennis Masters Cup, he isnt quite old enough to recall the Apollo programmes famous moon shots and the sound of Mission Control at Houston ","Though Tim Henman may be considerably more senior than some of his more illustrious opponents at this weeks Tennis Masters Cup, he isnt quite old enough to recall the Apollo programmes famous moon shots and the sound of Mission Control at Houston"
train_053181,1,Sports,Bengals finish strong,Bengals finish strong,"BALTIMORE -- First, Carson Palmer tossed the ball all over the field during his finest day in the NFL.","BALTIMORE -- First, Carson Palmer tossed the ball all over the field during his finest day in the NFL."
train_015358,1,Sports,"Some won, some lost, but Greece triumphed over all","Some won, some lost, but Greece triumphed over all","ATHENS - We owe them an apology, oh yes we do. The Greeks pulled off the Olympic Games after we said they did not have a prayer, and now there #39;s but one way to make it right: The Summer Games belong here ","ATHENS - We owe them an apology, oh yes we do. The Greeks pulled off the Olympic Games after we said they did not have a prayer, and now there's but one way to make it right: The Summer Games belong here"
train_029872,1,Sports,Australia cruise into semifinals,Australia cruise into semifinals,"London, Sept. 16. (PTI): World Champions Australia sounded a stern warning to their rivals as they thumped New Zealand by seven wickets in a Group A league match and entered the semifinals of the ICC Champions Trophy one-day cricket tournament.","London, Sept. 16. (PTI): World Champions Australia sounded a stern warning to their rivals as they thumped New Zealand by seven wickets in a Group A league match and entered the semifinals of the ICC Champions Trophy one-day cricket tournament."
train_098500,1,Sports,Early to rise? Not for UConn,Early to rise? Not for UConn," quot;I think the game played out probably the way I thought it would play out, quot; he said.  quot;I can #39;t say that I #39;m really, really that surprised.","quot;I think the game played out probably the way I thought it would play out, quot; he said. quot;I can't say that I'm really, really that surprised."
train_079506,1,Sports,Henman gains Masters place,Henman gains Masters place,What had appeared a potentially awkward couple of days for Tim Henman were transformed into sweetness and light yesterday morning when he qualified for the eight-man end-of-season Masters Cup in Houston in a fortnight #39;s time without the need to win a ,What had appeared a potentially awkward couple of days for Tim Henman were transformed into sweetness and light yesterday morning when he qualified for the eight-man end-of-season Masters Cup in Houston in a fortnight's time without the need to win a
train_020411,1,Sports,Anderson makes NHRA history with US Nationals win,Anderson makes NHRA history with US Nationals win,"Greg Anderson has so dominated Pro Stock this season that his championship quest has evolved into a pursuit of NHRA history. By Bob Hesser, Racers Edge Photography.","Greg Anderson has so dominated Pro Stock this season that his championship quest has evolved into a pursuit of NHRA history. By Bob Hesser, Racers Edge Photography."
train_060943,1,Sports,Man Guilty in Death of Olympian #39;s Brother,Man Guilty in Death of Olympian's Brother,"LOCK HAVEN, Pa. Oct. 14, 2004 - A former college football player was convicted of murder Thursday in the beating death of the brother of Olympic wrestler Sara McMann.","LOCK HAVEN, Pa. Oct. 14, 2004 - A former college football player was convicted of murder Thursday in the beating death of the brother of Olympic wrestler Sara McMann."
train_032922,1,Sports,"Falcons keep heat on Bulger, RBs","Falcons keep heat on Bulger, RBs","He #39;s a cool guy, a borderline lunatic, someone who can jam the hell out of a Strat. He #39;s got a temper that #39;s quicker than Michael Vick and spent some time last week talking football ","He's a cool guy, a borderline lunatic, someone who can jam the hell out of a Strat. He's got a temper that's quicker than Michael Vick and spent some time last week talking football"
train_012353,1,Sports,'Dream Team' Out of Gold Race After Loss to Argentina,'Dream Team' Out of Gold Race After Loss to Argentina, ATHENS (Reuters) - The U.S. men's basketball team was  beaten by Argentina and booed off the court by the crowd on  Friday as it was denied an Olympic gold medal for the first  time since 1992 when NBA players started competing.,ATHENS (Reuters) - The U.S. men's basketball team was beaten by Argentina and booed off the court by the crowd on Friday as it was denied an Olympic gold medal for the first time since 1992 when NBA players started competing.
