row_id_1,row_id_2,similarity,label_1,label_2,title_clean_1,title_clean_2
train_045676,train_045725,0.9062,2,2,Justice Dept Opens Fannie Mae Probe,Justice Dept Opens Fannie Mae Probe (Reuters)
train_068724,train_068725,0.9062,1,1,10th World Series Title Beckoning for St. Louis (Reuters),10th World Series Title Beckoning for St. Louis
train_047335,train_047528,0.9375,1,1,NL Wrap: Rueter Sharp as Giants Stay in Division,NL Wrap: Rueter Sharp as Giants Stay in Race
train_008641,train_008777,0.9766,2,2,Foster's Counts Cost of Poor Wine Market,Fosters counts cost of poor wine market
train_105916,train_107786,0.9688,2,2,Pace of Factory Growth Climbs,Pace of U.S. Factory Growth Climbs in Dec
train_113895,train_114141,0.9609,1,1,NFL Wrap: Manning Near Record as Colts Beat Texans,NFL Wrap-Manning Near Record as Colts Beat Texans
train_071402,train_071404,0.9297,2,3,Cingular/AWE Deal to Get Conditional OK,Cingular/AWE Deal to Get Conditional OK (Reuters)
train_117983,train_117989,0.9219,0,0,Plans Under Way for Exiled Iraqis to Vote -IOM (Reuters),Plans Under Way for Exiled Iraqis to Vote -IOM
train_032359,train_032426,0.9453,0,0,China's Jiang Turns Over Last Post to Hu,Chinese Ex-President Turns Over Last Post
train_004983,train_007515,0.9141,3,3,Scientists Say Risk of Water Wars Rising,Scientists Say Risk of Water Wars Rising (Reuters)
train_111501,train_111504,0.9297,2,2,Consumer Reports Adds Drugs to Price Comparison (Reuters),Consumer Reports Adds Drugs to Price Comparison
train_116979,train_117136,0.9531,1,1,Erickson staying in San Fran after talks with Ole Miss,Erickson Staying in SF After Talks with Ole Miss
train_085833,train_088157,0.9922,3,3,Microsoft Sees $100 Million First Day for 'Halo 2' (Reuters),Microsoft Sees $100 Million First Day for 'Halo 2' Game (Reuters)
train_040017,train_040036,0.9375,0,0,Bomb Alert Prompts Greek Plane to Land in London,Bomb Alert Prompts Greek Plane to Land in London
train_052955,train_053031,0.9375,2,2,Reuters Makes Bangalore Biggest Info Hub,Reuters Makes Bangalore Biggest Info Hub (Reuters)
train_011994,train_014199,0.9062,3,3,VeriSign dealt another legal blow in ICANN suit,VeriSign dealt another legal blow in ICANN suit
train_076611,train_078965,0.9609,3,3,"Microsoft, Others File More Anti-Spam Lawsuits","Microsoft, Others File More Anti-Spam Lawsuits"
train_051766,train_051985,0.9844,2,2,Update 1: Computer Associates to Acquire Netegrity,Update 2: Computer Associates to Acquire Netegrity
train_051766,train_055026,0.9062,2,2,Update 1: Computer Associates to Acquire Netegrity,Computer Associates to acquire Netegrity in $430 million all-cash ...
train_027661,train_027810,0.9688,1,1,Vikings add depth in secondary; ink Shaw and Brown,Vikings Add Depth in Secondary; Ink Shaw and Brown
train_063708,train_063918,0.9688,2,2,"UPDATE 2-Odyssey warns of weak quarter, CEO resigns","UPDATE 4-Odyssey warns of weak quarter, CEO resigns"
train_095695,train_095926,0.9219,2,2,Rayovac to Buy United Industries (Reuters),Rayovac to Buy United Industries
train_033880,train_034275,0.9531,3,3,AOL to Sell Secure ID Tags to Fight Hackers (Reuters),AOL to Sell Secure ID Tags to Fight Hackers (Reuters)
train_033880,train_033984,0.9531,3,3,AOL to Sell Secure ID Tags to Fight Hackers (Reuters),AOL to Sell Secure ID Tags to Fight Hackers
train_006221,train_006224,0.9375,0,0,Bangladesh in Shock as Blast Toll Hits 17 (Reuters),Bangladesh in Shock as Blast Toll Hits 17
train_025322,train_025324,0.9766,0,0,"Ivan Batters Caymans, Heads for Cuba",Hurricane Ivan Batters Grand Cayman
train_098701,train_098979,0.9297,0,0,Benazir Bhutto's husband granted bail,Benazir Bhutto's husband granted bail
train_035300,train_035301,0.9375,2,2,U.S. Oil Clings Near $47 (Reuters),U.S. Oil Clings Near $47
train_005256,train_005285,0.9453,2,2,"UAL, Creditors Agree to Extend Exclusivity 30 Days","UAL, Creditors Agree to 30 Day Extension (Reuters)"
train_005256,train_005270,0.9531,2,2,"UAL, Creditors Agree to Extend Exclusivity 30 Days","UAL, Creditors Agree to 30 Day Extension"
train_058328,train_058504,0.9453,0,3,Reeve Championed Spinal Cord Research,Christopher Reeve Put Super Effort Toward Research
train_003732,train_003778,0.9531,0,0,Maoist rebel blockade begins to pinch Nepal capital (Reuters),Maoist Rebel Blockade Begins to Pinch Nepal Capital
train_096445,train_096650,0.9531,2,2,Oracle's PeopleSoft Bid Deadline Nears,Oracle's PeopleSoft Bid Deadline Nears
train_028040,train_031846,0.9141,2,3,Software tackles digital photo proliferation,PluggedIn: Software Tackles Digital Photo Proliferation
train_088859,train_089465,0.9688,1,1,No. 3 Auburn Downs Tennessee for SEC Title,No. 3 Auburn Tops Tennessee for SEC Title
train_061636,train_063742,0.9609,3,3,Paris Weighs Shift to Linux from Microsoft,Paris Weighs Shift to Linux from Microsoft
train_095777,train_099150,0.9688,3,3,Taipei to Cloak City in World's Largest Wi-Fi Grid (Reuters),Taipei to Cloak City in World's Largest Wi-Fi Grid
train_093215,train_093256,0.9844,2,2,"DC Tops Nation In Women's Pay, Equity With Men","D.C. Tops Nation In Women's Pay, Equity With Men"
train_119174,train_119180,0.9688,2,2,Bad Day for Drug Companies - and Patients (Reuters),Bad Day for Drug Companies - and Patients
train_077544,train_078503,0.9766,2,2,Economy Grows at 3.7 Percent Annual Rate,Summer growth carries economy
train_099313,train_099358,0.9297,2,2,Oracle to PeopleSoft: Drop Poison Pill,Oracle to PeopleSoft: Drop Poison Pill (Reuters)
train_066371,train_066502,0.9688,2,2,"Lofty Fuel, Low Fares Batter Airlines","Fuel Prices, Low Fares Batter Airlines"
train_066371,train_066401,0.9453,2,2,"Lofty Fuel, Low Fares Batter Airlines","Lofty Fuel, Low Fares Batter Airlines (Reuters)"
train_099869,train_100483,0.9219,3,3,FCC: 8M Wireless Users Keep Cell Numbers (AP),FCC: 8M Wireless Users Keep Cell Numbers
train_082488,train_082504,0.9922,3,3,IBM to take supercomputing crown,IBM set to take supercomputing crown
train_037411,train_037689,0.9141,2,2,Halliburton to Restructure KBR Unit,Halliburton to Restructure KBR Unit
train_015244,train_015340,0.9062,1,1,"NL Wrap: Maddux, Sosa Lead Cubs to Victory Over Expos","NL Wrap: Maddux, Sosa Lead Cubs to Victory Over Expos"
train_069083,train_069243,0.9922,1,0,Ferrari on top in practice for Brazilian GP,Ferrari on Top in Practice for Brazil GP
train_033428,train_034612,0.9219,0,3,India Launches First Education Satellite,India Launches First Education Satellite (Reuters)
train_086139,train_086169,0.9219,2,2,Int'l Paper to Sell Woodlands for $250M,Int'l Paper to Sell Woodlands for $250M
train_111565,train_112003,0.9062,0,0,Militant Chief Wounded in Israeli Strike in Gaza (Reuters),Militant chief wounded in Israeli strike in Gaza
train_015826,train_018352,0.9766,3,3,HDTV 'Starter' Kit for PC Comes with Some Kinks (Reuters),PluggedIn: HDTV 'Starter' Kit for PC Comes with Some Kinks (Reuters)
train_003056,train_003109,0.9609,2,2,"Stocks End Higher, Dow Back Above 10,000","Stocks End Higher, Dow Back Above 10,000"
train_003056,train_003103,0.9531,2,2,"Stocks End Higher, Dow Back Above 10,000","Stocks Close Higher, Dow Above 10,000"
train_083812,train_083916,0.9688,0,0,"Iraq Declares Martial Law, 23 Police Killed","Iraq Declares Martial Law, 22 Police Killed"
train_114003,train_114047,0.9062,3,2,Wish you were here,Wish you were here
train_040288,train_040897,0.9531,3,3,Spy Imagery Agency Watching Inside U.S. (AP),U.S. Spy Agency Turns Eye on America (AP)
train_039629,train_039920,0.9531,0,0,Top-Ranked USC Holds Back Stanford 31-28,Top-Ranked USC Holds Back Stanford 31-28
train_001062,train_001064,0.9062,3,3,HP's Software Woe Has Bigger Industry Implication (Reuters),HP's Software Woe Has Bigger Industry Implication
train_037736,train_037753,0.9531,1,1,Green to Sit Out Dodgers Game for Yom Kippur,Green to Sit Out Dodgers Game for Yom Kippur
train_023572,train_023586,0.9297,3,3,Tech Firms Announce Video Anti-Piracy Technology,Tech Firms Announce Video Anti-Piracy Technology (Reuters)
train_088948,train_089005,0.9609,2,2,FedEx Ordered to Repay U.S. $29 Million,FedEx Ordered to Repay U.S. $29M
train_025885,train_025904,0.9531,2,2,WPP Buys Grey Global for $1.31 Billion (Reuters),WPP Buys Grey Global for $1.31 Billion
train_044016,train_045267,0.9297,0,0,U.N. Wants African Monitors in Darfur Camps,U.N. Wants African Monitors in Darfur Camps (Reuters)
train_114104,train_114149,0.9531,0,0,N.Korea Says Reconsidering Place at Nuclear Talks (Reuters),N.Korea Says Reconsidering Place at Nuclear Talks
train_062355,train_062378,0.9297,0,0,Russia Wins Permanent Military Base in Tajikistan,Russia Wins Permanent Military Base in Tajikistan
train_106868,train_106870,0.9609,2,2,Dollar Crumbles to Record Low Vs Euro (Reuters),Dollar Crumbles to Record Low Vs Euro
train_003469,train_003481,0.9922,1,1,Astros' Clemens Leaves Game Against Phillies,"Astros' Clemens Strains Calf, Leaves Game Against Phillies"
train_035642,train_035659,0.9219,2,2,FedEx Quarterly Earnings More Than Double (Reuters),FedEx Quarterly Earnings More Than Double
train_035642,train_036011,0.9141,2,2,FedEx Quarterly Earnings More Than Double (Reuters),FedEx Earnings More Than Double (Reuters)
train_069675,train_070430,0.9375,3,3,"PluggedIn: Wireless Companies Chat Up Teens, Young Adults","Wireless Companies Chat Up Teens, Young Adults"
train_087782,train_087832,0.9688,1,0,Only Injury Can Stop Peerless Federer at Masters Cup,Only Injury Can Stop Peerless Federer at Masters Cup
train_018890,train_018914,0.9297,0,0,Pope Celebrates Mass Near Hilltop Shrine (AP),Pope Celebrates Mass Near Hilltop Shrine
train_071585,train_071593,0.9453,3,3,Survey: Porn to Boost Wireless Web Services,Survey: Porn to Boost Wireless Web Services (Reuters)
train_071585,train_071586,0.9688,3,3,Survey: Porn to Boost Wireless Web Services,Porn to Boost Wireless Web Services-Survey
train_000642,train_000643,0.9375,1,1,NL Wrap: Johnson Fans 14 Mets as Arizona Snaps Slide (Reuters),NL Wrap: Johnson Fans 14 Mets as Arizona Snaps Slide
train_085076,train_085092,0.9297,3,3,Video Game 'Halo 2' to Make Killing for Microsoft,Video Game 'Halo 2' to Make Killing for Microsoft (Reuters)
train_045118,train_045119,0.9453,2,2,"US Jobless Claims Up, Consumption Flat (Reuters)","US Jobless Claims Up, Consumption Flat"
train_000369,train_000809,0.9141,3,3,FCC mobile spam rule doesn't cover some SMS,FCC mobile spam rule doesn't cover some SMS (MacCentral)
train_063395,train_063400,0.9219,0,0,North Korea's No. 2 Leader Visits China,North Korea's No. 2 Leader Visits China
train_023828,train_025879,0.9375,3,3,Microsoft Sees Music Opportunity in Cell Phones,Microsoft sees music opportunity in cell phones
train_093414,train_096397,0.9922,1,0,Revelations Only Confirm Suspicions About Drugs,Revelations Only Confirm Suspicions About Drugs
train_030627,train_030646,0.9375,2,3,Miners Help European Stocks Turn Around,Miners Help European Stocks Turn Around (Reuters)
train_087459,train_087491,0.9375,2,2,"Oil Below $49, Fears of U.S. Cold Snap","Oil Below $49, Fears of U.S. Cold Snap (Reuters)"
train_082089,train_082218,0.9375,2,2,Dollar Struggles Before U.S. Jobs Report,Dollar Struggles Before U.S. Jobs Report (Reuters)
train_035939,train_036014,0.9766,2,2,"Morgan Stanley Profit Falls, Shares Drop","Morgan Stanley Profit Drops, Shares Fall"
train_026079,train_026129,0.9609,0,0,Putin Moves to Strengthen Kremlin's Power,Putin Moves to Strengthen Kremlin's Power
train_105058,train_105301,0.9141,2,2,Global economy to hit headwinds next year: OECD,Global economy to hit headwinds next year: OECD (AFP)
train_063559,train_063588,0.9844,3,3,Advertisements Insinuated Into Video Games,Advertisements Inserted Into Video Games
train_049494,train_049504,0.9531,2,2,Update 2: Freddie Mac Announces Changes in Division,Freddie Mac Announces Changes in Division
train_062184,train_062216,0.9375,2,2,Away on Business: Recipe for Success (Reuters),Away on Business: Recipe for Success
train_039799,train_041174,0.9922,0,0,The Tragedy of Sudan,The Tragedy of Sudan
train_039443,train_039470,0.9062,3,2,Insurers Use Satellite Data to Study Risk (AP),Insurers Use Satellite Data to Study Risk
train_094864,train_095569,0.9141,3,3,Microsoft's Gates Is World's Most 'Spammed' Person,Microsoft boss the world's most 'spammed' person
train_100000,train_100026,0.9141,0,0,"Venezuelan Car-Bomb Suspect Killed, Weapons Found","Venezuelan Car-Bomb Suspect Killed, Weapons Found"
train_052582,train_052584,0.9141,3,3,"IBM to Widen Use of Mainframes in China, Elsewhere (Reuters)","IBM to Widen Use of Mainframes in China, Elsewhere"
train_097956,train_098922,0.9531,3,3,Electronic Passports Might Not Measure Up (AP),Electronic Passports Might Not Measure Up
train_018920,train_019053,0.9453,2,2,World Needs More Oil Capacity -Watchdog (Reuters),World Needs More Oil Capacity -Watchdog
train_068112,train_068230,0.9375,1,1,Lewis fires spectacular 62 to take Funai lead,UPDATE 1-Lewis fires spectacular 62 to take Funai lead
train_042809,train_042816,0.9766,0,0,"Italy's 'Two Simonas' Freed, Jubilation at Home (Reuters)","Italy's 'Two Simonas' Freed, Jubilation at Home"
train_038840,train_038963,0.9688,1,1,"U.S., France on Top in Davis Cup Semis","U.S., France on Top in Davis Cup Semis"
train_016934,train_017166,0.9766,1,1,NL Wrap: Baseball-Cubs Edge Expos to Maintain Wild-Card Pace,NL Wrap: Cubs Edge Expos to Maintain Wild-Card Pace
train_089911,train_090080,0.9844,0,0,Barghouti to Run for Palestinian Leader (AP),Jailed Palestinian to Run for President (AP)
train_053034,train_053090,0.9766,2,2,Wal-Mart September Sales Up 2.4 Percent,Wal-Mart September Sales Rise 2.4 Percent
train_075137,train_075733,0.9297,3,3,PayPal Makes Amends for Recent Outage (AP),PayPal Makes Amends for Recent Outage
train_021086,train_021305,0.9531,3,0,Noah's Ark plan from top Moon man,Noah's Ark plan from Moon man
train_097422,train_097905,0.9297,3,3,PeopleSoft's Board Rejects Oracle Bid (AP),PeopleSoft's Board Rejects Oracle Bid
train_093789,train_093803,0.9531,3,3,"Microsoft, Dassault Systemes in Strategic Alliance","Microsoft, Dassault Systemes in Strategic Alliance (Reuters)"
train_106770,train_106969,0.9766,0,0,Sharon Battles to Save Government from Collapse,Sharon Battles to Save Government from Collapse
train_034022,train_034031,0.9375,0,0,Floods Kill at Least 241 in Haiti (AP),Floods Kill at Least 241 in Haiti
train_101469,train_102104,0.9688,3,3,Study: Dead Cicadas Help the Soil (AP),Study: Dead Cicadas Boost Soil Nutrients (AP)
train_042107,train_042111,0.9375,2,2,EU Court Overturns Bar on Merger (Reuters),EU Court Overturns Bar on Merger
train_093594,train_093625,0.9453,3,2,Vivendi Universal Raises Profit Forecast (Reuters),Vivendi Universal Raises Profit Forecast
train_043709,train_043720,0.9453,0,0,"Typhoon Meari Hits South Japan, Triggers Floods","Typhoon Meari Hits South Japan, Triggers Floods"
train_069584,train_069595,0.9062,0,0,Myanmar Says Constitution Talks to Restart Soon,Myanmar Says Constitution Talks to Restart Soon
train_064034,train_064085,0.9141,0,0,Police Kill India's Most Wanted Bandit (Reuters),Police Kill India's Most Wanted Bandit
train_027314,train_027738,0.9844,0,0,Tropical Storm Jeanne Forms in Atlantic (AP),Tropical Storm Jeanne Forms in Atlantic (AP)
train_015129,train_015142,0.9141,0,3,Heart Attacks More Likely in Cold Weather,Heart Attacks More Likely to Occur in Cold Weather
train_011862,train_012070,0.9062,3,3,U.N.: N. Korean Environment in Poor Shape (AP),UN: N. Korean Environment in Poor Shape
train_059515,train_059523,0.9297,2,2,Dollar Lifted by Slipping Oil Prices (Reuters),Dollar Lifted by Slipping Oil Prices
train_014636,train_014650,0.9609,2,2,Atlas Copco to Sell Electric Tool Business,Atlas Copco to sell electric tool business
train_086869,train_087046,0.9375,3,3,Photos: Sony's pocket-size PC,Photos: Pocket-size PCs
train_014605,train_014904,0.9297,2,2,European Shares Drift Down in Thin Trade (Reuters),European Shares Drift Down in Thin Trade
train_014204,train_014609,0.9375,3,3,"World Wide Web Turns 35, But is Still a Work in Progress","Internet Turns 35, Still Work in Progress"
train_061334,train_061402,0.9297,3,3,IBM tops off Power 5-based server line (InfoWorld),IBM tops off Power 5-based server line
train_086434,train_086437,0.9141,2,2,"Oil Fades Toward $47, Awaits U.S. Data (Reuters)","Oil Fades Toward $47, Awaits U.S. Data"
train_047370,train_047375,0.9531,0,0,"Bomb Blasts in Northeast India Kill 10, Wound 35 (Reuters)","Bomb Blasts in Northeast India Kill 10, Wound 35"
train_088077,train_088093,0.9688,1,1,Pirates agree to terms with Mesa and Torres,Pirates Agree to Terms with Mesa and Torres
train_037739,train_037833,0.9219,2,2,Gov't Set to Make Oil Loans to Refiners (Reuters),Gov't Set to Make Oil Loans to Refiners
train_029148,train_029539,0.9375,2,3,chipmaker Infineon admits price fixing,German Chipmaker Admits Price Fixing
train_033266,train_033963,0.9844,3,3,VMWare reveals Ace in the hole,VMWare reveals Ace in the hole
train_015778,train_015855,0.9375,1,1,Sweden Opens Hockey World Cup with Win Over Germany,Sweden Opens Hockey World Cup with Win Over Germany
train_013929,train_013938,0.9219,1,1,Baldini Triumph in Marathon Marred by Intruder,Baldini Triumph in Marathon Marred by Intruder
train_061693,train_061748,0.9297,3,3,Backward drawings may have doomed Genesis,Backward Drawings May Have Doomed Genesis (AP)
